,TrapFactor,Station,Date,Latitude,Longitude,weekNumber,Tmax,Tmin,Tavg,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,DewPoint,Sunrise,Sunset,SevendaymedianTmp,ThreedaymedianTmp,SevendaymedianMinTmp,ThreedaymedianMinTmp,RelHumidity,V1_detailed,WnvPresent_detailed,RESTUANS_detailed,PIPENS_detailed,PIPIENS-RESTUANS_detailed,TERRITANS_detailed,SALINARIUS_detailed,ERRATICUS_detailed,TARSALIS_detailed
836,T031,2,6/12/2009,41.801497999999995,-87.763416,23,72,50,61,0.0,29.3,29.95,5.0,6,6.7,49,416,1927,64,61,54,54,64.63310849589597,101,0,1,0,1,0,0,0,0
837,T031,2,6/14/2013,41.801497999999995,-87.763416,23,76,57,67,0.0,29.4,30.04,6.0,5,7.8,50,416,1928,74,69,61,58,54.3838618372742,13,0,1,0,0,0,0,0,0
838,T031,2,6/17/2011,41.801497999999995,-87.763416,24,82,64,73,0.0,29.18,29.81,5.3,7,6.2,60,416,1929,73,73,64,63,63.75884189409329,12,0,1,0,1,0,0,0,0
839,T031,2,6/19/2009,41.801497999999995,-87.763416,24,88,66,77,0.87,29.03,29.68,6.3,18,10.5,68,416,1930,79,78,69,68,73.8025121880607,79,0,1,0,1,0,0,0,0
840,T031,2,6/2/2009,41.801497999999995,-87.763416,22,61,50,56,0.06,29.42,30.07,8.3,3,9.2,47,419,1920,56,54,47,47,71.72422019136161,39,0,1,1,1,0,0,0,0
841,T031,2,6/21/2013,41.801497999999995,-87.763416,24,85,70,78,0.11,29.39,30.04,7.6,19,9.6,63,416,1930,77,77,68,70,60.01107855818599,13,0,0,0,1,0,0,0,0
842,T031,2,6/26/2009,41.801497999999995,-87.763416,25,86,72,79,0.0,29.2,29.83,6.4,4,8.0,61,418,1931,76,79,66,67,54.11135105682001,3,0,1,1,0,0,0,0,0
843,T031,2,6/27/2013,41.801497999999995,-87.763416,25,91,66,79,0.59,29.08,29.71,6.1,29,6.8,65,418,1931,70,76,64,67,62.2760878775776,9,0,0,0,1,0,0,0,0
844,T031,2,6/29/2007,41.801497999999995,-87.763416,26,71,56,64,0.0,29.47,30.11,7.4,2,8.2,56,419,1931,67,67,56,56,75.22266484350234,1,0,0,1,0,0,0,0,0
845,T031,2,6/30/2011,41.801497999999995,-87.763416,26,89,66,78,0.03,29.34,29.99,9.2,16,10.6,61,419,1931,80,80,70,70,55.92225541850748,3,0,0,0,1,1,0,0,0
846,T031,2,6/5/2007,41.801497999999995,-87.763416,23,63,51,57,0.27,29.16,29.78,6.2,3,8.1,47,417,1923,69,58,57,48,69.17919044473983,1,0,0,0,1,0,0,0,0
847,T031,2,6/5/2009,41.801497999999995,-87.763416,22,80,47,64,0.0,29.23,29.91,6.3,25,7.2,43,417,1923,64,61,52,51,46.34538974472218,14,0,1,1,1,0,0,0,0
848,T031,2,6/7/2013,41.801497999999995,-87.763416,22,68,54,61,0.0,29.26,29.92,8.8,2,9.2,44,417,1924,68,62,55,50,53.51689345100418,1,0,1,0,0,0,0,0,0
849,T031,2,7/10/2009,41.801497999999995,-87.763416,27,84,67,76,0.12,29.41,30.04,3.6,21,4.6,65,425,1929,72,76,63,67,68.76831510279386,68,0,1,1,1,0,0,0,0
850,T031,2,7/11/2007,41.801497999999995,-87.763416,28,77,63,70,0.0,29.28,29.92,9.1,30,11.2,51,426,1928,70,70,61,61,50.916423485910975,1,0,1,0,0,0,0,0,0
851,T031,2,7/11/2011,41.801497999999995,-87.763416,28,90,70,80,0.13,29.18,29.81,5.3,24,8.0,70,426,1928,74,80,66,70,71.6029668387688,10,0,1,0,1,1,0,0,0
852,T031,2,7/12/2013,41.801497999999995,-87.763416,27,82,60,71,0.0,29.44,30.09,4.1,8,5.4,54,427,1928,80,73,71,62,54.95084226417701,48,0,1,0,1,0,0,0,0
853,T031,2,7/15/2011,41.801497999999995,-87.763416,28,86,71,79,0.0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71,52.22353196842017,41,0,1,0,1,0,0,0,0
854,T031,2,7/17/2009,41.801497999999995,-87.763416,28,70,58,64,0.0,29.21,29.86,10.1,29,10.4,52,431,1925,66,65,58,58,64.99819801604751,102,0,1,1,1,0,0,0,0
855,T031,2,7/18/2007,41.801497999999995,-87.763416,29,85,69,77,0.92,29.18,29.83,10.3,24,10.6,69,432,1924,68,73,62,63,76.37954483234944,3,0,0,1,1,0,0,0,0
856,T031,2,7/19/2013,41.801497999999995,-87.763416,28,97,75,86,0.0,29.17,29.82,13.4,24,13.9,69,433,1923,80,80,72,72,57.000683314065704,46,1,1,0,1,0,0,0,0
857,T031,2,7/24/2009,41.801497999999995,-87.763416,29,83,62,73,0.19,29.14,29.82,8.7,23,9.6,60,437,1919,74,74,64,66,63.75884189409329,62,1,1,1,1,1,0,0,0
858,T031,2,7/25/2011,41.801497999999995,-87.763416,30,90,73,82,0.01,29.25,29.89,2.1,35,6.1,67,438,1918,80,79,72,72,60.52200223913138,70,0,1,1,1,1,0,0,0
859,T031,2,7/25/2013,41.801497999999995,-87.763416,29,81,58,70,0.0,29.39,30.05,2.7,23,3.9,52,438,1918,63,70,57,62,52.83156593782089,14,0,1,0,1,0,0,0,0
860,T031,2,7/27/2007,41.801497999999995,-87.763416,30,83,70,77,0.04,29.16,29.8,1.2,36,8.1,67,440,1917,76,75,66,70,71.30206812410943,1,0,0,0,1,0,0,0,0
861,T031,2,7/29/2011,41.801497999999995,-87.763416,30,86,74,80,0.36,29.34,29.96,3.5,4,5.6,69,442,1915,80,80,73,68,69.19708443215043,131,1,1,0,1,1,0,0,0
862,T031,2,7/31/2009,41.801497999999995,-87.763416,30,82,62,72,0.0,29.29,29.92,5.9,27,6.7,55,444,1913,69,69,62,62,55.091227971046706,22,0,1,1,1,0,0,0,0
863,T031,2,7/6/2009,41.801497999999995,-87.763416,27,85,63,74,0.0,29.2,29.84,4.2,30,5.5,54,423,1930,69,71,62,63,49.659407487470894,9,0,1,0,1,0,0,0,0
864,T031,2,7/8/2013,41.801497999999995,-87.763416,27,87,71,79,0.84,29.31,29.95,10.0,22,10.5,70,424,1929,77,79,66,73,73.98921543414879,11,0,1,0,0,0,0,0,0
865,T031,2,8/1/2007,41.801497999999995,-87.763416,31,91,69,80,0.0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70,56.19500657655519,11,0,0,1,1,0,0,0,0
866,T031,2,8/1/2013,41.801497999999995,-87.763416,30,82,61,72,0.0,29.29,29.95,6.2,29,7.1,54,445,1911,73,73,62,62,53.11966776632261,13,0,1,0,1,0,0,0,0
867,T031,2,8/12/2011,41.801497999999995,-87.763416,32,82,65,74,0.0,29.28,29.93,8.2,19,8.4,57,456,1858,70,74,62,65,55.370380068334434,38,0,1,1,1,0,0,0,0
868,T031,2,8/13/2009,41.801497999999995,-87.763416,32,86,63,75,0.0,29.44,30.09,2.0,16,4.0,55,457,1856,78,76,67,63,49.80730647655911,16,0,1,0,1,0,0,0,0
869,T031,2,8/15/2007,41.801497999999995,-87.763416,33,81,72,77,0.83,29.23,29.87,4.9,6,7.1,69,459,1854,71,72,65,67,76.37954483234944,2,0,0,1,1,0,0,0,0
870,T031,2,8/15/2013,41.801497999999995,-87.763416,32,74,57,66,0.0,29.47,30.13,4.5,22,5.0,50,459,1854,70,69,58,57,56.29924377769591,7,0,0,1,1,0,0,0,0
871,T031,2,8/19/2011,41.801497999999995,-87.763416,33,86,67,77,0.0,29.23,29.87,4.7,13,5.8,62,503,1848,73,74,66,67,59.88201402804045,15,0,1,1,1,0,0,0,0
872,T031,2,8/21/2007,41.801497999999995,-87.763416,34,85,69,77,0.01,29.26,29.89,3.5,17,6.0,70,505,1845,78,80,69,69,79.0351509846267,5,0,0,1,1,0,0,0,0
873,T031,2,8/22/2013,41.801497999999995,-87.763416,33,78,67,73,0.36,29.42,30.05,2.5,24,7.0,66,506,1843,73,73,64,64,78.72123950619469,22,0,1,0,1,0,0,0,0
874,T031,2,8/24/2007,41.801497999999995,-87.763416,34,81,69,75,0.2,29.16,29.81,5.5,25,7.3,67,509,1840,71,72,63,65,76.20658896526173,2,0,0,1,1,0,0,0,0
875,T031,2,8/25/2009,41.801497999999995,-87.763416,34,82,61,72,0.0,29.39,30.04,8.3,21,8.6,61,510,1839,66,68,61,62,68.33135540319206,3,0,0,0,1,0,0,0,0
876,T031,2,8/26/2011,41.801497999999995,-87.763416,34,83,61,72,0.0,29.32,29.97,1.2,20,3.4,58,511,1837,70,73,61,64,61.397964442270506,14,0,0,1,1,0,0,0,0
877,T031,2,8/27/2009,41.801497999999995,-87.763416,34,67,62,65,1.19,29.41,30.07,10.7,8,11.0,61,512,1835,63,65,56,61,86.88945131427035,2,0,1,0,1,0,0,0,0
878,T031,2,8/29/2013,41.801497999999995,-87.763416,34,87,69,78,0.0,29.36,30.0,4.2,10,4.6,65,514,1832,76,82,69,69,64.3602354171191,24,2,0,1,1,0,0,0,0
879,T031,2,8/5/2011,41.801497999999995,-87.763416,31,84,70,77,0.0,29.26,29.91,5.2,7,6.0,68,449,1907,77,79,70,72,73.8025121880607,21,0,1,0,1,1,0,0,0
880,T031,2,8/7/2007,41.801497999999995,-87.763416,32,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73,71.89951546063524,4,0,0,1,1,0,0,0,0
881,T031,2,8/7/2009,41.801497999999995,-87.763416,31,74,67,71,0.23,29.41,30.08,6.4,15,7.2,59,451,1904,79,79,70,68,65.83068248854447,11,0,1,1,1,0,0,0,0
882,T031,2,8/8/2013,41.801497999999995,-87.763416,31,79,69,74,0.0,29.33,29.96,10.5,5,10.8,55,452,1903,73,73,63,62,51.50253858578976,4,0,1,0,1,0,0,0,0
883,T031,2,9/1/2011,41.801497999999995,-87.763416,35,94,74,84,0.0,29.26,29.89,5.8,21,6.3,70,517,1827,79,84,71,76,62.887328235813854,17,0,1,0,1,0,0,0,0
884,T031,2,9/12/2007,41.801497999999995,-87.763416,37,66,46,56,0.0,29.46,30.11,1.9,5,6.0,43,528,1809,56,64,46,50,61.61093846002645,11,0,0,1,1,0,0,0,0
885,T031,2,9/12/2011,41.801497999999995,-87.763416,37,86,64,75,0.0,29.24,29.9,9.2,23,9.3,59,528,1809,54,67,48,58,57.533389096468824,3,0,1,0,1,0,0,0,0
886,T031,2,9/12/2013,41.801497999999995,-87.763416,36,83,63,73,0.06,29.34,29.97,6.8,34,9.8,58,528,1809,60,61,54,54,59.36035569550202,20,0,0,1,0,0,0,0,0
887,T031,2,9/14/2009,41.801497999999995,-87.763416,37,84,59,72,0.0,29.4,30.05,1.1,13,2.7,56,530,1805,67,73,59,63,57.126939972459,22,0,1,0,1,0,0,0,0
888,T031,2,9/16/2011,41.801497999999995,-87.763416,37,59,48,54,0.0,29.65,30.33,2.6,13,3.7,38,532,1760,61,59,54,50,54.58319207123542,50,0,1,0,1,0,0,0,0
889,T031,2,9/18/2007,41.801497999999995,-87.763416,38,89,66,78,0.0,29.41,30.05,12.5,19,12.8,57,535,1756,76,76,65,66,48.47256086202582,12,0,0,1,1,0,0,0,0
890,T031,2,9/19/2013,41.801497999999995,-87.763416,37,84,70,77,0.0,29.21,29.87,7.8,16,10.0,66,536,1755,60,68,52,59,68.8762683364799,19,0,0,1,0,0,0,0,0
891,T031,2,9/23/2011,41.801497999999995,-87.763416,38,62,48,55,0.02,29.38,30.05,4.1,36,6.4,46,540,1748,57,57,51,51,71.61961725473621,33,0,1,0,1,0,0,0,0
892,T031,2,9/24/2007,41.801497999999995,-87.763416,39,91,71,81,0.0,29.34,29.98,10.0,19,10.5,62,541,1746,63,75,55,67,52.50833622360448,23,0,0,1,1,0,0,0,0
893,T031,2,9/25/2009,41.801497999999995,-87.763416,38,70,60,65,0.02,29.44,30.11,5.4,11,6.3,57,542,1744,62,62,53,56,75.31445549860848,38,0,1,1,1,0,0,0,0
894,T031,2,9/26/2013,41.801497999999995,-87.763416,38,75,55,65,0.0,29.4,30.04,4.1,9,4.6,52,543,1742,69,67,55,55,62.76833126674746,6,0,0,1,1,0,0,0,0
895,T031,2,9/30/2011,41.801497999999995,-87.763416,39,58,47,53,0.17,29.37,30.0,15.4,34,16.3,42,547,1735,53,50,44,44,66.13832421692287,14,0,1,1,1,0,0,0,0
896,T031,2,9/4/2007,41.801497999999995,-87.763416,36,90,67,79,0.0,29.34,29.99,2.2,24,5.0,59,520,1822,78,79,71,67,50.39386827036606,8,0,0,1,1,0,0,0,0
897,T031,2,9/6/2013,41.801497999999995,-87.763416,35,85,62,74,0.0,29.44,30.11,4.3,17,6.0,55,522,1819,77,77,68,65,51.50253858578976,59,0,0,1,1,0,0,0,0
898,T033,2,10/4/2007,41.906638,-87.701431,40,83,56,70,0.0,29.39,30.03,4.6,17,5.9,56,552,1729,77,73,68,62,61.1421746910109,22,0,0,1,1,0,0,0,0
899,T033,2,6/12/2009,41.906638,-87.701431,23,72,50,61,0.0,29.3,29.95,5.0,6,6.7,49,416,1927,64,61,54,54,64.63310849589597,5,0,1,0,0,0,0,0,0
900,T033,2,6/19/2009,41.906638,-87.701431,24,88,66,77,0.87,29.03,29.68,6.3,18,10.5,68,416,1930,79,78,69,68,73.8025121880607,2,0,0,0,1,0,0,0,0
901,T033,2,6/2/2009,41.906638,-87.701431,22,61,50,56,0.06,29.42,30.07,8.3,3,9.2,47,419,1920,56,54,47,47,71.72422019136161,1,0,0,0,1,0,0,0,0
902,T033,2,6/21/2013,41.906638,-87.701431,24,85,70,78,0.11,29.39,30.04,7.6,19,9.6,63,416,1930,77,77,68,70,60.01107855818599,1,0,1,0,0,0,0,0,0
903,T033,2,6/24/2011,41.906638,-87.701431,25,68,60,64,0.0,29.13,29.76,8.5,29,8.7,55,417,1931,70,69,61,60,72.54211374670008,18,0,1,0,1,0,0,0,0
904,T033,2,6/26/2007,41.906638,-87.701431,26,91,73,82,0.0,29.45,30.09,7.3,21,8.1,69,418,1931,67,81,61,71,64.83182192304785,5,0,1,0,1,0,0,0,0
905,T033,2,6/26/2009,41.906638,-87.701431,25,86,72,79,0.0,29.2,29.83,6.4,4,8.0,61,418,1931,76,79,66,67,54.11135105682001,1,0,0,0,1,0,0,0,0
906,T033,2,6/27/2013,41.906638,-87.701431,25,91,66,79,0.59,29.08,29.71,6.1,29,6.8,65,418,1931,70,76,64,67,62.2760878775776,3,0,0,0,1,0,0,0,0
907,T033,2,6/30/2011,41.906638,-87.701431,26,89,66,78,0.03,29.34,29.99,9.2,16,10.6,61,419,1931,80,80,70,70,55.92225541850748,1,0,0,0,1,0,0,0,0
908,T033,2,6/5/2007,41.906638,-87.701431,23,63,51,57,0.27,29.16,29.78,6.2,3,8.1,47,417,1923,69,58,57,48,69.17919044473983,3,0,1,0,0,0,0,0,0
909,T033,2,6/5/2009,41.906638,-87.701431,22,80,47,64,0.0,29.23,29.91,6.3,25,7.2,43,417,1923,64,61,52,51,46.34538974472218,3,0,1,0,1,0,0,0,0
910,T033,2,6/7/2013,41.906638,-87.701431,22,68,54,61,0.0,29.26,29.92,8.8,2,9.2,44,417,1924,68,62,55,50,53.51689345100418,1,0,0,0,0,1,0,0,0
911,T033,2,7/10/2009,41.906638,-87.701431,27,84,67,76,0.12,29.41,30.04,3.6,21,4.6,65,425,1929,72,76,63,67,68.76831510279386,5,0,1,0,1,0,0,0,0
912,T033,2,7/11/2007,41.906638,-87.701431,28,77,63,70,0.0,29.28,29.92,9.1,30,11.2,51,426,1928,70,70,61,61,50.916423485910975,1,0,0,0,1,0,0,0,0
913,T033,2,7/11/2011,41.906638,-87.701431,28,90,70,80,0.13,29.18,29.81,5.3,24,8.0,70,426,1928,74,80,66,70,71.6029668387688,5,0,1,0,1,0,0,0,0
914,T033,2,7/12/2013,41.906638,-87.701431,27,82,60,71,0.0,29.44,30.09,4.1,8,5.4,54,427,1928,80,73,71,62,54.95084226417701,5,0,0,0,1,0,0,0,0
915,T033,2,7/15/2011,41.906638,-87.701431,28,86,71,79,0.0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71,52.22353196842017,5,0,1,0,1,0,0,0,0
916,T033,2,7/18/2007,41.906638,-87.701431,29,85,69,77,0.92,29.18,29.83,10.3,24,10.6,69,432,1924,68,73,62,63,76.37954483234944,4,0,0,0,1,0,0,0,0
917,T033,2,7/19/2013,41.906638,-87.701431,28,97,75,86,0.0,29.17,29.82,13.4,24,13.9,69,433,1923,80,80,72,72,57.000683314065704,8,0,1,0,1,0,0,0,0
918,T033,2,7/24/2009,41.906638,-87.701431,29,83,62,73,0.19,29.14,29.82,8.7,23,9.6,60,437,1919,74,74,64,66,63.75884189409329,8,0,1,0,1,0,0,0,0
919,T033,2,7/25/2011,41.906638,-87.701431,30,90,73,82,0.01,29.25,29.89,2.1,35,6.1,67,438,1918,80,79,72,72,60.52200223913138,2,0,1,0,1,0,0,0,0
920,T033,2,7/25/2013,41.906638,-87.701431,29,81,58,70,0.0,29.39,30.05,2.7,23,3.9,52,438,1918,63,70,57,62,52.83156593782089,9,0,1,0,1,0,0,0,0
921,T033,2,7/31/2009,41.906638,-87.701431,30,82,62,72,0.0,29.29,29.92,5.9,27,6.7,55,444,1913,69,69,62,62,55.091227971046706,1,0,0,0,1,0,0,0,0
922,T033,2,7/8/2013,41.906638,-87.701431,27,87,71,79,0.84,29.31,29.95,10.0,22,10.5,70,424,1929,77,79,66,73,73.98921543414879,3,0,1,0,0,0,0,0,0
923,T033,2,8/1/2007,41.906638,-87.701431,31,91,69,80,0.0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70,56.19500657655519,8,0,0,1,1,0,1,0,0
924,T033,2,8/1/2013,41.906638,-87.701431,30,82,61,72,0.0,29.29,29.95,6.2,29,7.1,54,445,1911,73,73,62,62,53.11966776632261,4,0,1,0,1,0,0,0,0
925,T033,2,8/12/2011,41.906638,-87.701431,32,82,65,74,0.0,29.28,29.93,8.2,19,8.4,57,456,1858,70,74,62,65,55.370380068334434,2,0,0,0,1,0,0,0,0
926,T033,2,8/15/2007,41.906638,-87.701431,33,81,72,77,0.83,29.23,29.87,4.9,6,7.1,69,459,1854,71,72,65,67,76.37954483234944,71,1,0,1,1,0,0,0,0
927,T033,2,8/15/2013,41.906638,-87.701431,32,74,57,66,0.0,29.47,30.13,4.5,22,5.0,50,459,1854,70,69,58,57,56.29924377769591,51,0,1,1,1,0,0,0,0
928,T033,2,8/19/2011,41.906638,-87.701431,33,86,67,77,0.0,29.23,29.87,4.7,13,5.8,62,503,1848,73,74,66,67,59.88201402804045,2,0,0,0,1,0,0,0,0
929,T033,2,8/21/2007,41.906638,-87.701431,34,85,69,77,0.01,29.26,29.89,3.5,17,6.0,70,505,1845,78,80,69,69,79.0351509846267,21,1,0,1,1,0,0,0,0
930,T033,2,8/22/2013,41.906638,-87.701431,33,78,67,73,0.36,29.42,30.05,2.5,24,7.0,66,506,1843,73,73,64,64,78.72123950619469,27,1,1,1,1,0,0,0,0
931,T033,2,8/24/2007,41.906638,-87.701431,34,81,69,75,0.2,29.16,29.81,5.5,25,7.3,67,509,1840,71,72,63,65,76.20658896526173,28,0,0,1,1,0,0,0,0
932,T033,2,8/25/2009,41.906638,-87.701431,34,82,61,72,0.0,29.39,30.04,8.3,21,8.6,61,510,1839,66,68,61,62,68.33135540319206,1,0,0,0,1,0,0,0,0
933,T033,2,8/26/2011,41.906638,-87.701431,34,83,61,72,0.0,29.32,29.97,1.2,20,3.4,58,511,1837,70,73,61,64,61.397964442270506,3,0,0,0,1,0,0,0,0
934,T033,2,8/27/2009,41.906638,-87.701431,34,67,62,65,1.19,29.41,30.07,10.7,8,11.0,61,512,1835,63,65,56,61,86.88945131427035,4,0,0,0,1,0,0,0,0
935,T033,2,8/29/2013,41.906638,-87.701431,34,87,69,78,0.0,29.36,30.0,4.2,10,4.6,65,514,1832,76,82,69,69,64.3602354171191,15,1,0,0,1,0,0,0,0
936,T033,2,8/5/2011,41.906638,-87.701431,31,84,70,77,0.0,29.26,29.91,5.2,7,6.0,68,449,1907,77,79,70,72,73.8025121880607,1,0,1,0,0,0,0,0,0
937,T033,2,8/7/2007,41.906638,-87.701431,32,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73,71.89951546063524,25,0,0,1,1,0,0,0,0
938,T033,2,8/7/2009,41.906638,-87.701431,31,74,67,71,0.23,29.41,30.08,6.4,15,7.2,59,451,1904,79,79,70,68,65.83068248854447,17,0,1,1,1,0,0,0,0
939,T033,2,8/8/2013,41.906638,-87.701431,31,79,69,74,0.0,29.33,29.96,10.5,5,10.8,55,452,1903,73,73,63,62,51.50253858578976,25,0,1,0,1,0,0,0,0
940,T033,2,9/12/2007,41.906638,-87.701431,37,66,46,56,0.0,29.46,30.11,1.9,5,6.0,43,528,1809,56,64,46,50,61.61093846002645,6,0,0,1,0,0,0,0,0
941,T033,2,9/12/2011,41.906638,-87.701431,37,86,64,75,0.0,29.24,29.9,9.2,23,9.3,59,528,1809,54,67,48,58,57.533389096468824,7,0,1,0,1,0,0,0,0
942,T033,2,9/12/2013,41.906638,-87.701431,36,83,63,73,0.06,29.34,29.97,6.8,34,9.8,58,528,1809,60,61,54,54,59.36035569550202,12,0,0,1,1,0,0,0,0
943,T033,2,9/14/2009,41.906638,-87.701431,37,84,59,72,0.0,29.4,30.05,1.1,13,2.7,56,530,1805,67,73,59,63,57.126939972459,4,0,0,1,1,0,0,0,0
944,T033,2,9/16/2011,41.906638,-87.701431,37,59,48,54,0.0,29.65,30.33,2.6,13,3.7,38,532,1760,61,59,54,50,54.58319207123542,12,0,1,0,1,0,0,0,0
945,T033,2,9/17/2009,41.906638,-87.701431,37,71,54,63,0.0,29.51,30.17,4.5,8,5.4,51,533,1758,65,65,54,52,64.87706300814675,5,0,0,1,1,0,0,0,0
946,T033,2,9/18/2007,41.906638,-87.701431,38,89,66,78,0.0,29.41,30.05,12.5,19,12.8,57,535,1756,76,76,65,66,48.47256086202582,9,0,0,1,1,0,0,0,0
947,T033,2,9/19/2013,41.906638,-87.701431,37,84,70,77,0.0,29.21,29.87,7.8,16,10.0,66,536,1755,60,68,52,59,68.8762683364799,16,0,1,1,1,0,0,0,0
948,T033,2,9/23/2011,41.906638,-87.701431,38,62,48,55,0.02,29.38,30.05,4.1,36,6.4,46,540,1748,57,57,51,51,71.61961725473621,1,0,0,0,1,0,0,0,0
949,T033,2,9/24/2007,41.906638,-87.701431,39,91,71,81,0.0,29.34,29.98,10.0,19,10.5,62,541,1746,63,75,55,67,52.50833622360448,26,0,0,1,1,0,0,0,0
950,T033,2,9/25/2009,41.906638,-87.701431,38,70,60,65,0.02,29.44,30.11,5.4,11,6.3,57,542,1744,62,62,53,56,75.31445549860848,24,0,0,1,1,0,0,0,0
951,T033,2,9/26/2013,41.906638,-87.701431,38,75,55,65,0.0,29.4,30.04,4.1,9,4.6,52,543,1742,69,67,55,55,62.76833126674746,2,0,0,0,1,0,0,0,0
952,T033,2,9/4/2007,41.906638,-87.701431,36,90,67,79,0.0,29.34,29.99,2.2,24,5.0,59,520,1822,78,79,71,67,50.39386827036606,20,0,0,1,1,0,0,0,0
953,T033,2,9/6/2013,41.906638,-87.701431,35,85,62,74,0.0,29.44,30.11,4.3,17,6.0,55,522,1819,77,77,68,65,51.50253858578976,109,1,0,1,1,0,0,0,0
954,T034,2,10/4/2007,41.843810999999995,-87.686763,40,83,56,70,0.0,29.39,30.03,4.6,17,5.9,56,552,1729,77,73,68,62,61.1421746910109,7,0,0,1,1,0,0,0,0
955,T034,2,6/26/2007,41.843810999999995,-87.686763,26,91,73,82,0.0,29.45,30.09,7.3,21,8.1,69,418,1931,67,81,61,71,64.83182192304785,1,0,1,0,0,0,0,0,0
956,T034,2,8/1/2007,41.843810999999995,-87.686763,31,91,69,80,0.0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70,56.19500657655519,7,0,0,1,1,0,0,0,0
957,T034,2,8/15/2007,41.843810999999995,-87.686763,33,81,72,77,0.83,29.23,29.87,4.9,6,7.1,69,459,1854,71,72,65,67,76.37954483234944,12,0,0,1,1,1,0,0,0
958,T034,2,8/21/2007,41.843810999999995,-87.686763,34,85,69,77,0.01,29.26,29.89,3.5,17,6.0,70,505,1845,78,80,69,69,79.0351509846267,16,0,0,1,1,0,0,0,0
959,T034,2,8/24/2007,41.843810999999995,-87.686763,34,81,69,75,0.2,29.16,29.81,5.5,25,7.3,67,509,1840,71,72,63,65,76.20658896526173,5,0,0,1,1,0,0,0,0
960,T034,2,8/7/2007,41.843810999999995,-87.686763,32,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73,71.89951546063524,1,0,0,1,0,0,0,0,0
961,T034,2,9/12/2007,41.843810999999995,-87.686763,37,66,46,56,0.0,29.46,30.11,1.9,5,6.0,43,528,1809,56,64,46,50,61.61093846002645,1,0,0,0,1,0,0,0,0
962,T034,2,9/24/2007,41.843810999999995,-87.686763,39,91,71,81,0.0,29.34,29.98,10.0,19,10.5,62,541,1746,63,75,55,67,52.50833622360448,1,0,0,0,1,0,0,0,0
963,T034,2,9/4/2007,41.843810999999995,-87.686763,36,90,67,79,0.0,29.34,29.99,2.2,24,5.0,59,520,1822,78,79,71,67,50.39386827036606,1,0,0,0,0,0,1,0,0
964,T035,2,10/4/2007,41.836644,-87.677737,40,83,56,70,0.0,29.39,30.03,4.6,17,5.9,56,552,1729,77,73,68,62,61.1421746910109,17,0,0,1,1,0,0,0,0
965,T035,2,6/14/2013,41.763733,-87.742302,23,76,57,67,0.0,29.4,30.04,6.0,5,7.8,50,416,1928,74,69,61,58,54.3838618372742,4,0,1,0,1,0,0,0,0
966,T035,2,6/17/2011,41.763733,-87.742302,24,82,64,73,0.0,29.18,29.81,5.3,7,6.2,60,416,1929,73,73,64,63,63.75884189409329,7,0,1,0,1,0,0,0,0
967,T035,2,6/21/2013,41.763733,-87.742302,24,85,70,78,0.11,29.39,30.04,7.6,19,9.6,63,416,1930,77,77,68,70,60.01107855818599,10,0,1,0,0,0,0,0,0
968,T035,2,6/24/2011,41.763733,-87.742302,25,68,60,64,0.0,29.13,29.76,8.5,29,8.7,55,417,1931,70,69,61,60,72.54211374670008,3,0,0,0,1,0,0,0,0
969,T035,2,6/28/2013,41.763733,-87.742302,25,83,68,76,0.16,28.97,29.62,9.0,29,9.8,60,419,1931,68,68,64,64,57.667789107835034,4,0,1,0,1,0,0,0,0
970,T035,2,6/7/2013,41.763733,-87.742302,22,68,54,61,0.0,29.26,29.92,8.8,2,9.2,44,417,1924,68,62,55,50,53.51689345100418,1,0,0,0,1,0,0,0,0
971,T035,2,7/11/2007,41.836644,-87.677737,28,77,63,70,0.0,29.28,29.92,9.1,30,11.2,51,426,1928,70,70,61,61,50.916423485910975,1,0,0,0,1,0,0,0,0
972,T035,2,7/11/2011,41.763733,-87.742302,28,90,70,80,0.13,29.18,29.81,5.3,24,8.0,70,426,1928,74,80,66,70,71.6029668387688,7,0,1,0,0,0,0,0,0
973,T035,2,7/12/2013,41.763733,-87.742302,27,82,60,71,0.0,29.44,30.09,4.1,8,5.4,54,427,1928,80,73,71,62,54.95084226417701,8,0,1,0,1,0,0,0,0
974,T035,2,7/15/2011,41.763733,-87.742302,28,86,71,79,0.0,29.33,29.96,6.2,10,6.8,60,429,1926,82,80,74,71,52.22353196842017,2,0,1,0,0,0,0,0,0
975,T035,2,7/18/2007,41.836644,-87.677737,29,85,69,77,0.92,29.18,29.83,10.3,24,10.6,69,432,1924,68,73,62,63,76.37954483234944,1,0,0,0,1,0,0,0,0
